1.0000,263.5143,285.5922,15.4193
2.0000,269.6623,50.0629,5.8246
3.0000,69.7910,110.4716,8.0803
4.0000,93.5726,111.4703,8.1648
5.0000,122.0534,49.4326,5.4162
6.0000,66.1624,34.3135,4.9226
7.0000,45.8319,39.8053,5.3990
8.0000,68.0199,38.1636,5.2992
9.0000,60.5741,33.3570,4.9492
10.0000,62.9949,43.8508,5.2386
11.0000,58.9530,59.8730,5.7375
12.0000,57.8103,64.3344,5.9335
13.0000,47.9224,59.8743,5.7459
14.0000,47.3087,49.6544,5.4238
15.0000,45.9607,44.0068,5.2960
16.0000,41.6387,41.5910,5.2508
17.0000,38.0131,40.0577,5.1943
18.0000,38.7392,40.2059,5.2016
19.0000,36.4137,42.5021,5.2756
20.0000,30.9125,43.3283,5.3066
21.0000,37.9078,46.1699,5.3739
22.0000,37.8315,46.9164,5.4025
23.0000,30.8326,50.5583,5.5124
24.0000,35.0300,51.8641,5.5466
25.0000,35.8847,53.9683,5.5991
26.0000,33.5126,53.8941,5.5907
27.0000,37.0257,53.0652,5.5692
28.0000,32.1606,51.4545,5.5297
29.0000,32.3199,49.5339,5.4769
30.0000,35.9923,48.8483,5.4561
31.0000,38.5905,49.7916,5.4666
32.0000,33.9741,50.6933,5.4719
33.0000,39.4444,51.1850,5.4811
34.0000,32.0976,50.7634,5.4782
35.0000,28.2255,48.5502,5.4380
36.0000,29.8855,46.8563,5.4070
37.0000,32.9002,45.0424,5.3778
38.0000,31.8597,44.2135,5.3655
39.0000,29.2962,44.4305,5.3604
40.0000,31.5116,45.6194,5.3627
41.0000,27.9683,46.7380,5.3680
42.0000,29.8360,48.3341,5.4037
43.0000,27.0059,49.3469,5.4283
44.0000,24.8248,48.9474,5.4200
45.0000,29.9892,47.8366,5.4010
46.0000,29.6621,46.6180,5.3875
47.0000,26.6074,44.2926,5.3301
48.0000,25.6194,43.3181,5.2925
49.0000,26.2535,44.1458,5.3189
50.0000,30.0107,46.1614,5.3836
51.0000,27.7417,47.6713,5.4256
52.0000,23.7569,46.7536,5.3986
53.0000,30.0360,46.4783,5.3891
54.0000,28.4668,44.6127,5.3311
55.0000,26.5377,44.0136,5.3194
56.0000,30.4831,46.0825,5.3608
57.0000,26.0435,47.9639,5.4080
